Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-5674400:R-HSA-5674400	7	18.91891891891892	3.522855620039379E-10	AKT1, AKT1S1, CDKN1B, GSK3A, RICTOR, BAD, MTOR	36	25	9075	70.58333333333333	7.574138694010912E-8	7.574138694010912E-8	4.4677868071829607E-7
REACTOME_PATHWAY	R-HSA-198323:R-HSA-198323	5	13.513513513513514	1.2933548496845122E-7	AKT1, AKT1S1, CDKN1B, GSK3A, BAD	36	13	9075	96.9551282051282	2.780674445601594E-5	1.3903468881304448E-5	1.6402687164074337E-4
REACTOME_PATHWAY	R-HSA-166208:R-HSA-166208	5	13.513513513513514	1.5585262256820963E-6	EIF4EBP1, AKT1S1, RPS6KB1, MTOR, RPS6	36	23	9075	54.800724637681164	3.350272654566444E-4	1.1168822894824793E-4	0.001976549955129414
REACTOME_PATHWAY	R-HSA-450341:R-HSA-450341	4	10.81081081081081	6.191485117471815E-6	MAPK1, MAPK14, JUN, MAPK8	36	10	9075	100.83333333333334	0.0013302878029103349	3.32737985742404E-4	0.007851936181713093
REACTOME_PATHWAY	R-HSA-1257604:R-HSA-1257604	6	16.216216216216218	1.3160560678051993E-5	AKT1, EGFR, ERBB3, ERBB2, RICTOR, MTOR	36	81	9075	18.67283950617284	0.0028255397920489145	5.657477373585129E-4	0.01668931996179346
REACTOME_PATHWAY	R-HSA-2559582:R-HSA-2559582	6	16.216216216216218	5.802533513780954E-5	MAPK1, CDKN1B, RPS6KA1, RELA, JUN, STAT3	36	110	9075	13.75	0.012398308737015973	0.002077141252597392	0.07356446819720697
REACTOME_PATHWAY	R-HSA-1227986:R-HSA-1227986	4	10.81081081081081	1.1405292562148797E-4	EGFR, ERBB3, ERBB2, SRC	36	25	9075	40.33333333333333	0.02422453704321459	0.003497124691541842	0.1445488891467006
REACTOME_PATHWAY	R-HSA-5674499:R-HSA-5674499	3	8.108108108108109	2.146727058380682E-4	MAPK1, MAP2K1, RAF1	36	6	9075	126.04166666666666	0.045110437485204824	0.005753334134661947	0.2719129944889209
REACTOME_PATHWAY	R-HSA-1433557:R-HSA-1433557	4	10.81081081081081	3.73274909325749E-4	PRKCA, CHEK1, SRC, STAT3	36	37	9075	27.252252252252248	0.07713201940911674	0.008879133109194526	0.47236721129148007
REACTOME_PATHWAY	R-HSA-5674135:R-HSA-5674135	4	10.81081081081081	4.70895402944788E-4	MAPK1, MAP2K1, RAF1, SRC	36	40	9075	25.208333333333336	0.09630770343260964	0.010075533910518297	0.5955632465196925
REACTOME_PATHWAY	R-HSA-5673001:R-HSA-5673001	5	13.513513513513514	9.773907275193252E-4	EGFR, MAPK1, PEA15, ERBB3, ERBB2	36	116	9075	10.86566091954023	0.1896117031377339	0.018931394822364167	1.232502985514905
REACTOME_PATHWAY	R-HSA-1358803:R-HSA-1358803	3	8.108108108108109	0.0010975169599242282	AKT1, ERBB3, ERBB2	36	13	9075	58.17307692307692	0.21029492785969806	0.019482361420989913	1.3830143223624858
REACTOME_PATHWAY	R-HSA-442742:R-HSA-442742	3	8.108108108108109	0.0010975169599242282	MAPK1, RPS6KA1, RAF1	36	13	9075	58.17307692307692	0.21029492785969806	0.019482361420989913	1.3830143223624858
REACTOME_PATHWAY	R-HSA-1963642:R-HSA-1963642	3	8.108108108108109	0.001676267432080385	EGFR, ERBB3, ERBB2	36	16	9075	47.26562499999999	0.3028118047769073	0.027364757126536854	2.1051992084704207
REACTOME_PATHWAY	R-HSA-165159:R-HSA-165159	3	8.108108108108109	0.001676267432080385	AKT1, AKT1S1, MTOR	36	16	9075	47.26562499999999	0.3028118047769073	0.027364757126536854	2.1051992084704207
REACTOME_PATHWAY	R-HSA-198753:R-HSA-198753	3	8.108108108108109	0.001895177614370011	MAPK1, RPS6KA1, MAPK14	36	17	9075	44.48529411764706	0.33492122265382773	0.028711877756217974	2.3770907190973856
REACTOME_PATHWAY	R-HSA-1250196:R-HSA-1250196	3	8.108108108108109	0.0023714049866641494	EGFR, ERBB3, ERBB2	36	19	9075	39.80263157894737	0.3997791225569761	0.03345797936702244	2.966175189170217
REACTOME_PATHWAY	R-HSA-5218921:R-HSA-5218921	3	8.108108108108109	0.002898200809161475	PRKCA, PRKCD, SRC	36	21	9075	36.01190476190476	0.4642126201267691	0.03825036536603044	3.613996351869475
REACTOME_PATHWAY	R-HSA-445144:R-HSA-445144	3	8.108108108108109	0.002898200809161475	EGFR, MAPK1, MAP2K1	36	21	9075	36.01190476190476	0.4642126201267691	0.03825036536603044	3.613996351869475
REACTOME_PATHWAY	R-HSA-389357:R-HSA-389357	3	8.108108108108109	0.003180323483580452	AKT1, RICTOR, MTOR	36	22	9075	34.375	0.4958387713634599	0.039485147098995865	3.9592930837482054
REACTOME_PATHWAY	R-HSA-5673000:R-HSA-5673000	3	8.108108108108109	0.0041004584593022945	MAP2K1, RAF1, SRC	36	25	9075	30.249999999999996	0.5866295043016865	0.047893508016119246	5.077565675123874
REACTOME_PATHWAY	R-HSA-5218920:R-HSA-5218920	3	8.108108108108109	0.005495952995347223	AKT1, RICTOR, MTOR	36	29	9075	26.07758620689655	0.6942198598990879	0.06045782980529557	6.750687907117447
REACTOME_PATHWAY	R-HSA-2559580:R-HSA-2559580	4	10.81081081081081	0.011595623842463255	MAPK1, MAPK14, JUN, MAPK8	36	123	9075	8.197831978319783	0.9185386115676316	0.11783953518657753	13.749843753311463
REACTOME_PATHWAY	R-HSA-437239:R-HSA-437239	3	8.108108108108109	0.015170903094459398	MAPK1, RPS6KA1, SRC	36	49	9075	15.433673469387754	0.9626244707510352	0.1448782179899064	17.624008560144986
REACTOME_PATHWAY	R-HSA-1251932:R-HSA-1251932	2	5.405405405405405	0.01534050057531509	EGFR, ERBB2	36	4	9075	126.04166666666666	0.9639831155808789	0.1402213771212798	17.803738324177743
REACTOME_PATHWAY	R-HSA-1306955:R-HSA-1306955	2	5.405405405405405	0.019139760026609384	ERBB3, ERBB2	36	5	9075	100.83333333333334	0.9843132479249801	0.16527212914972444	21.736511023001835
REACTOME_PATHWAY	R-HSA-444257:R-HSA-444257	2	5.405405405405405	0.022924777490570796	MAPK1, RPS6KA1	36	6	9075	84.02777777777777	0.9931684374732107	0.18759671907834674	25.481519379598815
REACTOME_PATHWAY	R-HSA-2219530:R-HSA-2219530	3	8.108108108108109	0.022937947230942397	EGFR, ERBB3, ERBB2	36	61	9075	12.397540983606556	0.9931882063283081	0.1809121961140111	25.49425665814663
REACTOME_PATHWAY	R-HSA-111933:R-HSA-111933	2	5.405405405405405	0.026695604790362783	PRKCA, PRKCD	36	7	9075	72.02380952380952	0.9970251355750328	0.20048675888042844	29.047708647865058
REACTOME_PATHWAY	R-HSA-177929:R-HSA-177929	2	5.405405405405405	0.026695604790362783	EGFR, SRC	36	7	9075	72.02380952380952	0.9970251355750328	0.20048675888042844	29.047708647865058
REACTOME_PATHWAY	R-HSA-450520:R-HSA-450520	2	5.405405405405405	0.03045229356852509	PRKCA, PRKCD	36	8	9075	63.02083333333333	0.9987046879211545	0.2182805743378965	32.44359884254613
REACTOME_PATHWAY	R-HSA-881907:R-HSA-881907	2	5.405405405405405	0.03419489528107665	MAPK1, RPS6KA1	36	9	9075	56.01851851851851	0.9994360485072695	0.23445113021051434	35.67730490481165
REACTOME_PATHWAY	R-HSA-2179392:R-HSA-2179392	2	5.405405405405405	0.03419489528107665	PRKCA, EGFR	36	9	9075	56.01851851851851	0.9994360485072695	0.23445113021051434	35.67730490481165
REACTOME_PATHWAY	R-HSA-5607764:R-HSA-5607764	3	8.108108108108109	0.03785047747807888	RELA, PRKCD, SRC	36	80	9075	9.453125	0.9997504530512453	0.24878565731957347	38.697608328703424
REACTOME_PATHWAY	R-HSA-430116:R-HSA-430116	2	5.405405405405405	0.03792346120445837	RAF1, SRC	36	10	9075	50.41666666666667	0.9997544900064461	0.24200040690502345	38.756555924941004
REACTOME_PATHWAY	R-HSA-376172:R-HSA-376172	2	5.405405405405405	0.04163804243595408	MAPK14, MAPK8	36	11	9075	45.83333333333333	0.9998931297858946	0.25544188300824844	41.688713448837724
REACTOME_PATHWAY	R-HSA-180292:R-HSA-180292	2	5.405405405405405	0.04163804243595408	EGFR, SRC	36	11	9075	45.83333333333333	0.9998931297858946	0.25544188300824844	41.688713448837724
REACTOME_PATHWAY	R-HSA-1236394:R-HSA-1236394	2	5.405405405405405	0.04163804243595408	EGFR, ERBB3	36	11	9075	45.83333333333333	0.9998931297858946	0.25544188300824844	41.688713448837724
REACTOME_PATHWAY	R-HSA-5628897:R-HSA-5628897	3	8.108108108108109	0.04225502932946017	AKT1, PRKAA1, MTOR	36	85	9075	8.897058823529411	0.9999069483200357	0.2517915100898205	42.16302548379706
REACTOME_PATHWAY	R-HSA-2871796:R-HSA-2871796	3	8.108108108108109	0.044068680793133384	MAPK1, JUN, MAPK8	36	87	9075	8.692528735632182	0.9999380931810898	0.25444974362221906	43.53678013186673
REACTOME_PATHWAY	R-HSA-112409:R-HSA-112409	2	5.405405405405405	0.049025454298470085	MAPK1, PEA15	36	13	9075	38.78205128205128	0.9999797552744102	0.27230339320693153	47.13946026877084
REACTOME_PATHWAY	R-HSA-171007:R-HSA-171007	2	5.405405405405405	0.049025454298470085	MAPK14, SRC	36	13	9075	38.78205128205128	0.9999797552744102	0.27230339320693153	47.13946026877084
REACTOME_PATHWAY	R-HSA-69202:R-HSA-69202	2	5.405405405405405	0.05269838622337777	CDKN1B, RB1	36	14	9075	36.01190476190476	0.9999911899253776	0.28291465767299373	49.67108779981311
REACTOME_PATHWAY	R-HSA-69656:R-HSA-69656	2	5.405405405405405	0.05635753603994369	CDKN1B, RB1	36	15	9075	33.61111111111111	0.9999961663953387	0.29279609854049604	52.081729206564795
REACTOME_PATHWAY	R-HSA-111447:R-HSA-111447	2	5.405405405405405	0.05635753603994369	AKT1, BAD	36	15	9075	33.61111111111111	0.9999961663953387	0.29279609854049604	52.081729206564795
REACTOME_PATHWAY	R-HSA-1963640:R-HSA-1963640	2	5.405405405405405	0.0600029539465018	EGFR, ERBB2	36	16	9075	31.510416666666664	0.9999983320036414	0.3020197873973388	54.37715396784759
REACTOME_PATHWAY	R-HSA-1433559:R-HSA-1433559	2	5.405405405405405	0.0600029539465018	PRKCA, SRC	36	16	9075	31.510416666666664	0.9999983320036414	0.3020197873973388	54.37715396784759
REACTOME_PATHWAY	R-HSA-450604:R-HSA-450604	2	5.405405405405405	0.06363468996731253	AKT1, MAPK14	36	17	9075	29.65686274509804	0.9999992743237676	0.31064869416264285	56.562857027574864
REACTOME_PATHWAY	R-HSA-3371571:R-HSA-3371571	2	5.405405405405405	0.07085731555511655	AKT1S1, MTOR	36	19	9075	26.535087719298247	0.9999998626848209	0.33312557035954904	60.625782721519606
REACTOME_PATHWAY	R-HSA-5621575:R-HSA-5621575	2	5.405405405405405	0.07802580946290506	RELA, RAF1	36	21	9075	24.007936507936506	0.9999999740262773	0.3538053545959302	64.30945523171614
REACTOME_PATHWAY	R-HSA-389513:R-HSA-389513	2	5.405405405405405	0.0815898802214727	AKT1, SRC	36	22	9075	22.916666666666664	0.9999999887051101	0.36001786077000797	66.02024382924434
REACTOME_PATHWAY	R-HSA-375165:R-HSA-375165	2	5.405405405405405	0.0815898802214727	MAPK1, SRC	36	22	9075	22.916666666666664	0.9999999887051101	0.36001786077000797	66.02024382924434
REACTOME_PATHWAY	R-HSA-354192:R-HSA-354192	2	5.405405405405405	0.08514056554237734	AKT1, SRC	36	23	9075	21.920289855072465	0.9999999950887756	0.3658803878665431	67.64920345648629
REACTOME_PATHWAY	R-HSA-982772:R-HSA-982772	2	5.405405405405405	0.08867791421716079	MAPK1, STAT3	36	24	9075	21.006944444444443	0.9999999978647067	0.37142156495076406	69.20023966953157
REACTOME_PATHWAY	R-HSA-1251985:R-HSA-1251985	2	5.405405405405405	0.09220197487275279	ESR1, YAP1	36	25	9075	20.166666666666664	0.9999999990717067	0.3766670010730009	70.6770720241384
REACTOME_PATHWAY	R-HSA-418592:R-HSA-418592	2	5.405405405405405	0.09220197487275279	MAPK14, SRC	36	25	9075	20.166666666666664	0.9999999990717067	0.3766670010730009	70.6770720241384
