,,,Slide ID,4E-BP1_pS65-R-V_GBL9022775,ACC_pS79-R-V_GBL9022776,Akt_pS473-R-V_GBL9022779,Akt_pT308-R-V_GBL9022780,AMPK_pT172-R-V_GBL9022782,Bad_pS112-R-V_GBL9022783,c-Jun_pS73-R-C_GBL9022975,c-Met_pY1235-R-C_GBL9022877,C-Raf_pS338-R-C_GBL9022996,Chk1_pS345-R-C_GBL9023010,Chk2_pT68-R-C_GBL9022974,EGFR_pY1068-R-V_GBL9022830,EGFR_pY1173-R-C_GBL9022916,EGFR_pY992-R-V_GBL9022831,ER-alpha_pS118-R-V_GBL9022833,FOXO3a_pS318_S321-R-C_GBL9022837,GSK3-alpha-beta_pS21_S9-R-V_GBL9022838,GSK3_pS9-R-V_GBL9022909,HER2_pY1248-R-V_GBL9022977,JNK_pT183_pT185-R-V_GBL9022892,MAPK_pT202_Y204-R-V_GBL9022843,MEK1_pS217_S221-R-V_GBL9022907,mTOR_pS2448-R-C_GBL9022847,NF-kB-p65_pS536-R-C_GBL9022849,p27_pT157-R-C_GBL9022889,p27_pT198-R-V_GBL9022891,p38_pT180_Y182-R-V_GBL9022851,p70S6K_pT389-R-V_GBL9022854,p90RSK_pT359_S363-R-C_GBL9022882,PDK1_pS241-R-V_GBL9022857,PKC-alpha_pS657-R-V_GBL9022859,PRAS40_pT246-R-V_GBL9022879,Rb_pS807_S811-R-V_GBL9022861,S6_pS235_S236-R-V_GBL9023000,S6_pS240_S244-R-V_GBL9022865,Src_pY416-R-C_GBL9023008,Src_pY527-R-V_GBL9022867,STAT3_pY705-R-V_GBL9022868,TAZ_pS89-R-C_GBL9022980,YAP_pS127-R-C_GBL9022883,YB-1_pS102-R-V_GBL9022888
,,,Antibody Name,4EBP1_pS65,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-JUN_pS73,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,EGFR_pY992,ER-alpha_pS118,FOXO3a_pS318_S321,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,TAZ_pS89,YAP_pS127,YB-1_PS102
,,,HUGO ID,EIF4EBP1_pS65,ACACA_pS79.ACACB_pS79,AKT1_pS473.AKT2_pS473.AKT3_pS473,AKT1_pT308.AKT2_pT308.AKT3_pT308,PRKAA1_pT172.PRKAA2_pT172,BAD_pS112,JUN_pS73,MET_pY1235,RAF1_pS338,CHEK1_pS345,CHEK2_pT68,EGFR_pY1068,EGFR_pY1173,EGFR_pY992,ESR1_pS118,FOXO3_pS318_pS321,GSK3A_pS9_pS21.GSK3B_pS9_pS21,GSK3A_pS9.GSK3B_pS9,ERBB2_pY1248,MAPK8_pT183_pT185,MAPK1_pT202_Y204.MAPK3_pT202_Y204,MAP2K1_pS217_S221,MTOR_pS2448,RELA_p65_pS536,CDKN1B_pT157,CDKN1B_pT198,MAPK14_pT180_Y182,RPS6KB1_pT389,RPS6KA1_pT359_S363,PDK1_pS241,PRKCA_pS657,AKT1S1_pT246,RB1_pS807_S811,RPS6_pS235_S236,RPS6_pS240_S244,SRC_pY416,SRC_pY527,STAT3_pY705,WWTR1_pS89,YAP1_pS127,YBX1_PS102
Cell Line,Inhibitor,Stimulus,Timepoint
MCF7,PD173074,,0min,0.690697003576263,0.213262549352621,0.066628648757880,0.210508707148354,2.095481366844830,0.584281807658397,0.373011321135675,0.478128543851601,0.323169566221720,0.265692428920539,0.221848819585108,0.088533185741316,0.458375517548921,0.123778814951389,0.859289961389965,0.470589186860171,1.146339599267080,1.326483590891440,1.679040203415610,0.208562672388649,0.200793227365553,0.187635265138442,0.651896816018829,0.575799516263653,0.667591743834837,0.441058211668369,0.177736142969845,1.495779448839410,0.620937894468512,1.052871140025520,0.215766915340491,1.076768936767970,2.143511759583100,2.648006864318220,1.198232206163560,0.086427037897156,1.244167385339890,0.200970600413957,0.727639532219787,0.401098463024098,0.544543864203729
MCF7,PD173074,,0min,0.719781852190640,0.148943074593519,0.057719349554623,0.227801756964925,2.170946089366770,0.577245621173156,0.411754632750537,0.462113965322637,0.274976583221693,0.250664420793416,0.220459053106751,0.082807921549607,0.443752172670742,0.123543401099065,0.743169736468400,0.480824714614373,1.127550554590390,1.244915376734080,1.392821422889960,0.192496161145805,0.211190344372391,0.203638992941276,0.409653287369325,0.528529854966210,0.619195244805996,0.448606611605261,0.172803020970650,1.910480183340650,0.614932132142600,1.213241998421150,0.190837862194157,1.183166786537330,1.933360268879870,2.947065987870370,0.972551386941451,0.089961718093316,1.155582588975060,0.189264414128896,0.554950978608270,0.382795913392459,0.625462149642113
MCF7,GSK690693_GSK1120212,,0min,0.702752236329879,0.170486184348180,0.452023038969334,0.566700297030439,1.946377007180880,0.565483057305650,0.377117511201476,0.457940486297342,0.330321604786138,0.283937696090252,0.218956756030507,0.086377516817081,0.436303393743837,0.120880264183260,0.894784275014646,0.456932309209373,1.147382375616540,1.326216679589460,1.646874000005700,0.209069564370594,0.058202421745741,0.120494124561335,0.621844805220122,0.584299298667598,0.646213635480546,0.439798500595314,0.173684921026764,1.840061053272830,0.594644196139649,1.083058049105330,0.217799748121115,1.081899714797820,2.143568092883210,2.752086339894800,1.137133285211420,0.081744591463080,1.277088354813330,0.196968830279046,0.643812860467715,0.340212718488999,0.573769152864318
MCF7,GSK690693_GSK1120212,,0min,0.710430487913602,0.121668315771969,0.431114975509930,0.544616218809310,1.860387532834830,0.640530117354773,0.421437704276219,0.477369917207794,0.320942846444164,0.242533635694788,0.228856415733459,0.085673194583909,0.442474057556228,0.119127987520658,0.831987598468871,0.501027259591959,1.078479428457840,1.300406823214020,1.393935116807160,0.204115925126925,0.076581657932366,0.147046040241302,0.422242500345659,0.544875255789253,0.637435251268896,0.447285777700190,0.174440201357554,2.162343222334700,0.590564243346910,1.145903315299810,0.189857203840409,1.059590602009300,1.829144497929700,2.862521656404830,1.190213400323300,0.105141297797588,1.145605993845340,0.191285259950186,0.575744166216960,0.395060386832278,0.616547485874875
MCF7,GSK690693,,0min,0.701871042565370,0.184470847666964,0.458387442485154,0.739110505026925,1.666044583823760,0.521836852537167,0.385040627355748,0.483677403057208,0.479809939484266,0.255250118882007,0.200797362167625,0.085168500582620,0.422806565918031,0.118111033395136,0.748180068498284,0.477461128866331,1.009407483199430,1.153241369007810,1.251752400543130,0.199514122718316,0.333640530423195,0.283058680279507,0.462637394758364,0.428248898642351,0.614371060274613,0.497551329905802,0.190075566784160,1.411485535118100,0.645345394406331,1.094823877205300,0.221214319323881,1.007516235548540,1.859499176642440,1.520971462136460,0.738233687534295,0.089704305480436,1.196248303865630,0.205919884723693,0.628816347864784,0.409202658229714,0.604082797744179
MCF7,DMSO,,0min,0.726375745664873,0.161300260735690,0.099045139898794,0.325381194074388,1.422211868303600,0.598956918218365,0.392040897005031,0.465629829959265,0.493410010379155,0.259040864692679,0.205481818635382,0.081718151238925,0.449417283317973,0.134529457006184,0.753669059950950,0.483259678568933,1.214770441599340,1.304395632526490,1.270885942740660,0.194796117141160,0.322972768851467,0.256264734438701,0.522480482462664,0.513820686152428,0.637722087394453,0.448098205692299,0.204522438955354,1.622781666362780,0.644430192745421,1.097564257549880,0.214113170981470,1.242189874162470,1.886393629925830,1.817729729978100,0.892313324744253,0.089802045660117,1.212043758667140,0.197364325621927,0.716801978531142,0.454641838818744,0.652545493513157
MCF7,DMSO,,0min,0.713038563435540,0.188198482260514,0.087458688915790,0.344853209883088,1.415536848807570,0.548922104936906,0.369100975219022,0.461342210050039,0.571472292298416,0.256788571741158,0.215363606444108,0.081409061443664,0.424481099446252,0.130372277629279,0.860283492760820,0.461728663707516,1.193133259294060,1.273488776140330,1.261092095791160,0.202229783896021,0.297291203950778,0.240723018350920,0.589301082537160,0.508819093659179,0.611247172467111,0.446441612625145,0.205739728516217,1.705463085675210,0.631717783182040,0.988635563447748,0.235779703254093,1.116681878214460,1.940112361605040,1.994739029001180,0.772321153910829,0.093879392121000,1.183137472318070,0.196178996465669,0.618536980990201,0.452676546799547,0.610538017259025
